,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.00016934521651513335,0.0002609108632896,0.00017083397445573337,0.000258720916463,0.00017117803993940003,0.0001704552754138667,0.00012786949810105,0.0,0.0002565029426477,0.0002555295068304,0.0002573228557594,0.00015405263984574,0.00021602669827791668,0.00011363957956844444,0.00015958954463712497,0.0001724800483012667
1,8.366391800033332e-05,0.0,0.0001715063699520667,0.0,0.0,0.0,0.0002558137348387,0.0,0.00012900271394755,0.00012761907419185,0.0001301705196965,0.0,0.0001329114893451,0.00011363957956844444,7.959762115203125e-05,0.0
2,8.366391800033332e-05,0.0,0.0001715063699520667,0.0,0.00017251404157526666,8.522388331279999e-05,0.00012790686741935,0.0002555387618485,0.00012900271394755,0.00012761907419185,0.00019525577954475,0.0001552313100546,0.0001329114893451,0.00017045936935266667,0.00014327571807365625,8.811582423123333e-05
3,0.00016732783600066666,0.0,8.575318497603334e-05,0.0,8.625702078763332e-05,0.0,0.0002558137348387,0.0,0.0002580054278951,0.0002552381483837,0.00019525577954475,5.1743770018199975e-05,0.0001329114893451,0.00017045936935266667,0.00011143666961284377,0.0
4,0.00016975872373826666,0.0,0.0002560495049692,0.000257580919424,0.00017092021880666668,8.522840410779999e-05,0.0002557095431257,0.0,0.0002561856235843,0.0002555888495407,0.00019253421487515002,0.00015381415723817997,0.00012895533291155,0.00014204949062933333,0.0001596698712091875,8.586114078446667e-05
5,0.0001696268445812,0.0,0.0002560996217653,0.0002579379361122,0.0002565027389209,0.00017045632315173335,0.0002557236584834,0.0002556493564043,0.0002563050948083,0.000255569932051,0.0002569028874859,0.000256490369793,0.000215269489369,0.00022727918500693332,0.00022350198923955,0.0001719622135472667
6,0.0001696268445812,0.0,8.536654058843332e-05,0.0,0.0002565027389209,8.522816157586666e-05,0.0002557236584834,0.0,0.00012815254740415,0.0001277849660255,0.0002569028874859,0.0001538942218758,0.0001722155914952,0.00017045938875520002,0.00015964427802825,8.598110677363334e-05
7,0.0001696268445812,0.0002595854457467,0.00017073308117686667,0.0,0.0002565027389209,0.00017045632315173335,0.0002557236584834,0.0,0.00012815254740415,0.0001277849660255,0.0002569028874859,0.0001538942218758,0.000215269489369,0.00017045938875520002,0.0001915731336339,0.0001719622135472667
8,8.495473108873333e-05,0.0002582353772595,0.0002559572749305,0.0002571745135355,0.0001708218866648667,0.0001704573514870667,0.0001278523704968,0.0,0.00012805090227625,0.00012780522229145,0.00019237539527235,0.00015372125781138002,0.00017161081389833335,0.00014204947446055556,0.00017566909264128124,0.00017145262487853333
9,0.00017023620118073333,0.0,8.52652301546e-05,0.0,8.53033173674e-05,0.00017045857384800003,0.0002556999679654,0.0,0.0002558601554483,0.0002556571853347,0.0002560069551691,5.1181588787579974e-05,0.00017092536048340004,0.00014204949062933333,0.00014378621199283124,0.0001708575291558667
