,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.7562151808851405,0.8380203227240403,0.8259106429003078,0.7740468545690206,0.7813905846811304,0.8849169125416422,0.9573957732904914,0.7740468545690206,0.8677341903937857,0.9709725055577259,0.7197173516852974,0.8163971857490646,0.8259106429003078,0.7740468545690206,1.0970126300217111,0.8164716298202089,0.7740468545690206,0.8912498282052067,0.9382671878583,0.9297455093199685
1,0.7719423653075809,0.864956791623388,0.8569206965953896,0.966210726375322,0.804140823813649,0.9101050539225184,0.8632144653759798,0.966210726375322,0.9201064562415983,1.0112379127981548,0.7347473894511316,0.8634178850652425,0.8569206965953896,0.966210726375322,1.0394725344864117,0.8562166939264155,0.966210726375322,0.9200232800837747,0.9843863673509623,0.9791803268989345
2,0.8131811916208761,0.8205662235477872,0.8310342228989673,0.94984819383035,0.788927184040891,0.8997019204687775,0.8249860006718129,0.94984819383035,0.8833064839500893,1.0222142458573378,0.8802361742882006,0.8523056574390476,0.8310342228989673,0.94984819383035,0.9958877663067172,0.8987398570631367,0.94984819383035,0.9036975047892538,0.9762078004073256,0.9517280481895095
3,0.8031191433034782,0.8089819024395147,0.7744584990415736,0.8649526573896494,0.860033908112257,1.011416725704362,0.8650697596974093,0.8649526573896494,0.8396434966537764,1.1135510267192303,0.7185838169003083,0.8844116629260318,0.7744584990415736,0.8649526573896494,1.1210349185342292,0.8970429882303272,0.8649526573896494,0.8516624226388345,1.0892776005586131,0.9137937038522211
4,1.0012358911959467,0.8038739414329769,0.8046867651475829,0.8849116914619238,0.7761981478314063,0.9200905613459835,0.8009549467101695,0.8849116914619238,0.8509090160070476,1.0836221180678167,0.7272664573203296,0.8241055421959472,0.8046867651475829,0.8849116914619238,0.9881758668081945,0.9597621532681523,0.8849116914619238,0.8799531245873565,0.9729164108290307,0.9220213684159406
5,0.8052818949425028,0.8683717384376908,0.8695266137236783,0.9039332159578791,0.80427473385489,0.8619886924312115,0.8374403247445728,0.9039332159578791,0.9283536161179666,1.027419258152661,0.8982694761898796,0.8681985860909225,0.8695266137236783,0.9039332159578791,0.9764178677296245,0.8973384240976972,0.9039332159578791,0.9224746471073721,0.9493856917492384,0.9784596231792281
6,0.7630077808106797,0.7806671378303975,0.8060195192319033,0.8725242624604145,0.7943159222289204,0.8469632866277699,0.8725331597607029,0.8725242624604145,0.8389830789089048,0.9465982839500862,0.9470627677698795,0.8526440742367154,0.8060195192319033,0.8725242624604145,0.9938258777538739,0.817151610236415,0.8725242624604145,0.8582256642809374,0.9490867203617166,0.8889848896759038
7,0.8043673278065001,0.8471183798411125,0.8146094702673267,0.8176670664755229,0.8683214390232439,0.9070437947753991,0.9090058088806545,0.8176670664755229,0.8901851082585052,1.0851470228635738,0.8339750301350543,0.9090064153756129,0.8146094702673267,0.8176670664755229,1.0765757112308174,0.9077210756398381,0.8176670664755229,0.8587806171697903,1.0139356862850464,0.9301348484707265
8,0.841635745830953,0.8260399323471433,0.8344834902554433,0.8568547578573799,0.7904042937611624,0.8898972276036021,0.8314963249237886,0.8568547578573799,0.8806640696689735,1.0710321724992222,0.889984109396953,0.8465121758500838,0.8344834902554433,0.8568547578573799,0.9940986109156146,0.9277409797668268,0.8568547578573799,0.8918026326535419,0.9673820009560032,0.9351576603583424
9,0.8407327068418617,0.8434648173098812,0.8630080986386149,0.8566143249621838,0.784979852119432,0.879072533606446,0.8320615620354358,0.8566143249621838,0.9029338683352327,1.0776215406454854,0.8907762887194167,0.8466068048014175,0.8630080986386149,0.8566143249621838,0.9857671320474778,0.9236894359600402,0.8566143249621838,0.9141387899003572,0.9608451346972692,0.9526428684443784
10,0.762675063503371,0.8207706736194245,0.8374571296019717,0.8778392635684291,0.7711415305073452,0.8627301697457471,0.9550964271463674,0.8778392635684291,0.8716687286172533,0.9582902812652986,0.730137403471428,0.8234423904899809,0.8374571296019717,0.8778392635684291,1.0751412352190932,0.8202430369806187,0.8778392635684291,0.8936069741888756,0.9317363307208608,0.9257488508081723
11,0.9255464832095804,0.8362921178999735,0.84594746875211,0.8589122505412236,0.79077572952566,0.8507541927320655,0.8186422129271343,0.8589122505412236,0.8851085982670512,1.0349132963882204,0.8459475057804464,0.8422720733301174,0.84594746875211,0.8589122505412236,0.9498499256923412,0.889240653707848,0.8589122505412236,0.8918759671067199,0.933901603480408,0.9297141506542086
12,0.7813715613080193,0.8273961480520556,0.802475121659822,0.8333310590209498,0.8470631763246301,0.9019704304551293,0.960115348867799,0.8333310590209498,0.8630658418109549,1.0505762725333476,0.7220817667716865,0.8805180695539851,0.802475121659822,0.8333310590209498,1.1142137461921486,0.864292542472865,0.8333310590209498,0.8454483463816399,0.9980817798087376,0.9029429787520742
13,0.9579962454189609,0.7916073762246618,0.8005648938571531,0.8826232163261003,0.804910986362872,0.8392130996358329,0.8367833515530713,0.8826232163261003,0.850662544921677,1.0026795321197592,0.8678919975844513,0.8637101924687466,0.8005648938571531,0.8826232163261003,0.9562819862079986,0.9169983660193091,0.8826232163261003,0.8574623817796524,0.9362631589232222,0.9044758536471942
14,0.7481305600401313,0.7759428098608824,0.782673737963108,0.8626641899106219,0.8412296570147604,0.8190360073051829,0.9615371811724642,0.8626641899106219,0.8296466281317314,0.9288289278542367,0.8817100108948934,0.8920197543434663,0.782673737963108,0.8626641899106219,1.0382682589104195,0.8072706915424034,0.8626641899106219,0.8156896031161844,0.944528090587098,0.8606638181535543
15,0.8200720565513863,0.8216629168562031,0.8146090763908753,0.9559022031895329,0.83947117431245,0.9011485116927095,0.8941807759750972,0.9559022031895329,0.877618168570383,1.0634835754032201,0.7331763334743632,0.8941807327193563,0.8146090763908753,0.9559022031895329,1.0590401112135814,0.9161522661162159,0.9559022031895329,0.877618182547416,1.0070872662929156,0.9365912997884362
16,0.8161379941843017,0.892073265046647,0.903252435241439,0.8817542888139904,0.8491622781893119,0.921345995038998,0.8976917677564384,0.8817542888139904,0.9566177941717778,1.140303165131626,0.7418216741259218,0.9174089673941034,0.903252435241439,0.8817542888139904,1.078907907730414,0.909466880829313,0.8817542888139904,0.9531054162700454,1.0475639196402957,1.0050475342977547
17,0.8332849840690778,0.8328208307932712,0.8276536886041453,0.9194311541496214,0.784407114212369,0.9245433160858773,0.8024466389030172,0.9194311541496214,0.8831165207350549,1.0639408102243986,0.8490453483815148,0.8370791402071969,0.8276536886041453,0.9194311541496214,0.9931286451442393,0.9259307208307124,0.9194311541496214,0.8991648908641849,0.9798380443781196,0.9503454034359192
18,0.7671791495428604,0.8335879765981545,0.8539368229449151,0.9048755838567036,0.8248011180381676,0.8450179891411912,0.875930701842673,0.9048755838567036,0.9014910116102364,0.9857378371060523,0.9138597584018401,0.8931167431791922,0.8539368229449151,0.9048755838567036,0.9949344807886641,0.8376488029566155,0.9048755838567036,0.8985452800599399,0.965938154504819,0.9444359894838226
19,0.7331678398354944,0.7400442402458137,0.7294144932189818,0.7882652217835624,0.7797055308743563,0.8612685654280628,0.9860663132768492,0.7882652217835624,0.7616736964725167,0.8808615734230537,0.7115323999413382,0.7986872410698009,0.7294144932189818,0.7882652217835624,1.097971024543301,0.7751929097036204,0.7882652217835624,0.7676110002754725,0.9114227996674633,0.8002563015102117
20,0.7767289165691501,0.851002402521744,0.8435250981841061,0.9046688167110902,0.8330723183512965,0.9732130177578822,0.8855162538895749,0.9046688167110902,0.9018942617558701,1.074296647216967,0.7315606178914892,0.8855146836529151,0.8435250981841061,0.9046688167110902,1.1101055478722033,0.8580865303689331,0.9046688167110902,0.9215885509769972,1.0637618495899006,0.9750843338025406
21,0.9629709930071385,0.8101991491178823,0.8205940652788497,0.8674739783708212,0.7876331904138653,0.8877980350338089,0.8121754566774397,0.8674739783708212,0.8663446783010604,1.0672978744484571,0.8394826119173142,0.84435537272308,0.8205940652788497,0.8674739783708212,0.9740683159247627,0.9394038232233087,0.8674739783708212,0.8803653329534692,0.9649374548721943,0.9230124090907048
22,0.7683711695654225,0.8101237182383165,0.8017103732167181,0.940251045750804,0.7988383471724584,0.9066155406872712,0.8222259409363266,0.940251045750804,0.8616421185389807,0.9702178843334442,0.876971766741305,0.8508721262168044,0.8017103732167181,0.940251045750804,0.9987602918908184,0.8462884998187974,0.940251045750804,0.8693424168176904,0.9751953580622237,0.925352425761529
23,0.7479395584851148,0.8320505254955793,0.813385766390317,0.8236544483329622,0.8239637142786979,0.876801959174359,0.912607150011239,0.8236544483329622,0.8720074017260984,0.9761945137659078,0.8632117679973106,0.8646919022923069,0.813385766390317,0.8236544483329622,1.0535550260444106,0.816787354523386,0.8236544483329622,0.854288100688047,0.9630409710974039,0.9100307563874164
24,0.7845585507611559,0.8351000871242146,0.8220176031118097,0.7991527756521201,0.7970448277670599,0.9335803702910087,0.8229402405613943,0.7991527756521201,0.8729734252407063,1.05482249836928,0.8779760114209261,0.8381615842130847,0.8220176031118097,0.7991527756521201,1.0206311223287172,0.8609967591125826,0.7991527756521201,0.8701641844877923,0.9928356411562376,0.918486345650422
25,0.7955719451410848,0.8106203506242624,0.8259980954420227,0.8501071445196483,0.7767454997856513,0.9190737293221886,0.8249769891239408,0.8501071445196483,0.8576019116554774,1.0437538058844422,0.8808385475980892,0.824976962396751,0.8259980954420227,0.8501071445196483,1.0112580520302346,0.8585441902082308,0.8501071445196483,0.8848591203651717,0.9850297037160205,0.9140476454810161
26,0.7777715268523754,0.9502298092021092,0.874192165120722,0.7536046138864443,0.8989410509337884,0.9410689797150057,0.879131902781049,0.7536046138864443,0.9644350583774546,1.1498714982003102,0.7203299006205847,0.921465308577932,0.874192165120722,0.7536046138864443,1.078780686776545,0.8860870122619071,0.7536046138864443,0.9014295664284965,1.0396463540580503,0.9872177789531931
27,0.7558872467223287,0.8080036363133501,0.8153170907814936,0.8704686577559452,0.8008028327310397,0.8635119121583547,0.9091265822439804,0.8704686577559452,0.8554600493375772,0.9647423589556593,0.8635900026530463,0.8486555978460814,0.8153170907814936,0.8704686577559452,1.0389373096693815,0.8140390096821102,0.8704686577559452,0.8651761705359993,0.9530657034529642,0.9031062623051211
28,0.8203358072841301,0.8874595523769959,0.9096908699140124,0.8893622532467758,0.8072007908507273,0.923063662703619,0.8727593639704267,0.8893622532467758,0.9474381993979587,1.1271950739681666,0.7388547544839935,0.8727593279531273,0.9096908699140124,0.8893622532467758,1.0585460100124862,0.9026175933172144,0.8893622532467758,0.9660801787327594,1.020612322844097,1.003278736052429
29,0.7719084824833454,0.882384445948346,0.8278138973744278,0.7848122395412064,0.8779751144107144,0.9350436438563392,0.848586517015847,0.7848122395412064,0.9125698110110423,1.0878368337634772,0.8519299748465394,0.9087710743350148,0.8278138973744278,0.7848122395412064,1.046218098408444,0.8719509109102217,0.7848122395412064,0.8639844003541892,1.0296291965175246,0.9438616856852502
30,0.7785956353959059,0.903620681147985,0.8914704475062051,0.9340046138243806,0.8269896031994557,0.9445757514282443,0.8564743994254391,0.9340046138243806,0.9623891443350822,1.0692977494612492,0.7391779306899507,0.892346277595367,0.8914704475062051,0.9340046138243806,1.0610715609602035,0.873520401082897,0.9340046138243806,0.955570257686057,1.0313976271455438,1.0222343492105979
31,0.916463321578764,0.7757300753729254,0.7971155096315131,0.9254591210095297,0.7671673894543711,0.8653459865450925,0.8118399478921164,0.9254591210095297,0.8327830689800251,0.9648196763817884,0.8623357560171776,0.8238869736644271,0.7971155096315131,0.9254591210095297,0.9555887682674943,0.8665605104114018,0.9254591210095297,0.8634465632148711,0.9366480341126996,0.8957257970067637
32,0.7817807071669172,0.8458357726502894,0.8317887626414184,0.7952496870410524,0.8363032126810452,0.8875766840969885,0.8604053682731928,0.7952496870410524,0.8864296742879155,1.0558923355382406,0.8917841788052422,0.8778849508380937,0.8317887626414184,0.7952496870410524,1.0183608910035455,0.8610364136695204,0.7952496870410524,0.8686452477532312,0.9871161144174929,0.92111003862317
33,0.801739353515469,0.8720577380612697,0.8249491530313766,0.8169212123178606,0.8979185912405551,0.9694024540178973,0.9041005879164041,0.8169212123178606,0.9051920826528617,1.1478209950021934,0.7234778476214684,0.9274672116946547,0.8249491530313766,0.8169212123178606,1.1235184584214872,0.9085806580928081,0.8169212123178606,0.8826540666499074,1.0798842472869126,0.9579671169909991
34,0.8161348109150595,0.8920709844564253,0.9032500718481885,0.8817520642625747,0.8491620260933325,0.9213494594980763,0.8976907820630344,0.8817520642625747,0.9566148563083235,1.1403024374802442,0.741821144461808,0.9174078878961263,0.9032500718481885,0.8817520642625747,1.0789099275565683,0.9094622331495631,0.8817520642625747,0.953102484578194,1.0475667521223064,1.0050440687089164
35,0.8065016446717893,0.8571780672635643,0.854629748872425,0.868298100840376,0.7832196482356,0.8704459126257599,0.8251650134343484,0.868298100840376,0.9120937921907423,1.0149357512670991,0.9205549540884552,0.8418426231806538,0.854629748872425,0.868298100840376,0.9722843106098734,0.8965987135923154,0.868298100840376,0.9088183472764689,0.9351972269166154,0.9632217925239993
36,0.7574025692161249,0.7822631456848997,0.7959878093222229,0.8637544961608039,0.7961577168240836,0.8497520489710222,0.8637557309131382,0.8637544961608039,0.830572160304087,0.9421316444683374,0.9349375767319871,0.844056833651229,0.7959878093222229,0.8637544961608039,0.9888667513488976,0.8104459109959921,0.8637544961608039,0.8495883281238861,0.9430004476879476,0.8817379591325697
