,0,1,2,3,4,5,6,7,8,9,10
0,0.0002363527746638283,0.00023827064433135092,0.00023769868130329996,0.00023822797811590135,0.0002378185308771208,0.0002368257992202416,0.0002365568798268214,0.00023771612904965878,0.0002381240774411708,0.00023787797545082867,0.000237586151342839
1,0.00023888307623565197,0.00023687563952989876,0.00023747720115352422,0.00023690544185228646,0.00023733799753244966,0.00023839803179726005,0.00023868818243499845,0.00023743536439724267,0.00023700906604062766,0.00023727816005703062,0.00023758603492751718
2,0.00023888307623565197,0.00023687563952989876,0.00023747720115352422,0.00023690544185228646,0.00023733799753244966,0.00023839803179726005,0.00023868818243499845,0.00023743536439724267,0.00023700906604062766,0.00023727816005703062,0.00023758603492751718
3,0.00023791013518348336,0.000237407730310224,0.00023755877919029444,0.0002374152245465666,0.00023752388369757682,0.00023779146431479603,0.00023785990197211504,0.00023754831636324525,0.00023744127247482538,0.00023750886612106115,0.0002375860931351781
4,0.00023764310753904283,0.00023754780704621226,0.00023758025781717151,0.0002375494223088026,0.00023757274902891368,0.00023763511853758246,0.00023765419609844685,0.00023757801682222635,0.00023755502479616553,0.0002375695330556482,0.0002375860931351781
5,0.00023764310753904283,0.00023754780704621226,0.00023758025781717151,0.0002375494223088026,0.00023757274902891368,0.00023763511853758246,0.00023765419609844685,0.00023757801682222635,0.00023755502479616553,0.0002375695330556482,0.0002375860931351781
6,0.00023761106422170997,0.0002375704061705619,0.00023758370662108064,0.00023757106100674719,0.00023758063616696745,0.00023760739713907242,0.00023761045304127038,0.00023758280440233648,0.0002375733747612685,0.00023757934104651213,0.00023758612223900855
7,0.0002375760377617553,0.0002375843614572659,0.00023758586030453444,0.00023758443421684206,0.00023758549650665373,0.00023759387840982527,0.00023759818577673286,0.00023758577299304307,0.00023758469615131617,0.00023758536553941667,0.00023758612223900855
8,0.0002375760377617553,0.0002375843614572659,0.00023758586030453444,0.00023758443421684206,0.00023758549650665373,0.00023759387840982527,0.00023759818577673286,0.00023758577299304307,0.00023758469615131617,0.00023758536553941667,0.00023758612223900855
9,0.0002375760377617553,0.0002375843614572659,0.00023758586030453444,0.00023758443421684206,0.00023758549650665373,0.00023759387840982527,0.00023759818577673286,0.00023758577299304307,0.00023758469615131617,0.00023758536553941667,0.00023758612223900855
10,0.00023758418683428317,0.00023759741452522576,0.00023759572650305927,0.00023758310999255627,0.00023758388124406338,0.00023758498718962073,0.0002375845651840791,0.00023757359303999692,0.00023757762392051518,0.000237586660659872,0.00023758606403134763
11,0.00023757263261359185,0.0002375861949985847,0.00023758613679092377,0.0002375861949985847,0.000237586151342839,0.00023759182658977807,0.00023759539180900902,0.00023758616589475423,0.00023758618044666946,0.00023758616589475423,0.00023758612223900855
12,0.00023757263261359185,0.0002375861949985847,0.00023758613679092377,0.0002375861949985847,0.000237586151342839,0.00023759182658977807,0.00023759539180900902,0.00023758616589475423,0.00023758618044666946,0.00023758616589475423,0.00023758612223900855
13,0.00023758159659337252,0.0002375864569330588,0.000237586151342839,0.00023758644238114357,0.0002375862532062456,0.00023758926545269787,0.0002375858457526192,0.00023758620955049992,0.00023758639872539788,0.00023758628231007606,0.00023758612223900855
14,0.0002375723997829482,0.00023758629686199129,0.000237586151342839,0.00023758629686199129,0.00023758618044666946,0.00023759160831104964,0.00023759524628985673,0.00023758618044666946,0.00023758626775816083,0.00023758620955049992,0.00023758612223900855
15,0.0002375723997829482,0.00023758629686199129,0.000237586151342839,0.00023758629686199129,0.00023758618044666946,0.00023759160831104964,0.00023759524628985673,0.00023758618044666946,0.00023758626775816083,0.00023758620955049992,0.00023758612223900855
16,0.0002375813783146441,0.00023758657334838063,0.00023758616589475423,0.0002375865587964654,0.00023758629686199129,0.00023758903262205422,0.00023758567112963647,0.00023758623865433037,0.00023758650058880448,0.00023758632596582174,0.00023758612223900855
17,0.0002375723997829482,0.00023758629686199129,0.000237586151342839,0.00023758629686199129,0.00023758618044666946,0.00023759160831104964,0.00023759524628985673,0.00023758618044666946,0.00023758626775816083,0.00023758620955049992,0.00023758612223900855
18,0.0002375723997829482,0.00023758629686199129,0.000237586151342839,0.00023758629686199129,0.00023758618044666946,0.00023759160831104964,0.00023759524628985673,0.00023758618044666946,0.00023758626775816083,0.00023758620955049992,0.00023758612223900855
