,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.00025401782477274537,0.00026091086328960955,0.00025625096168369055,0.00025872091646306217,0.0002567670599091798,0.000255682913120836,0.00025573899620212615,0.0002556359104346484,0.00025650294264778495,0.0002555295068304986,0.00025732285575941205,0.00025675439974293113,0.0002592320379335433,0.0002556890540290624,0.00025534327141940594,0.0002587200724519789
1,0.0002509917540010065,0.0002707370149437338,0.00025725955492816865,0.00026435175095684826,0.0002587710623629391,0.00025567164993844926,0.00025581373483873904,0.0002555387618485838,0.0002580054278951138,0.0002552381483837962,0.00026034103939309716,0.00025871885009109974,0.0002658229786902666,0.0002556890540290624,0.0002547123876865953,0.0002643474726937711
2,0.0002509917540010065,0.0002707370149437338,0.00025725955492816865,0.00026435175095684826,0.0002587710623629391,0.00025567164993844926,0.00025581373483873904,0.0002555387618485838,0.0002580054278951138,0.0002552381483837962,0.00026034103939309716,0.00025871885009109974,0.0002658229786902666,0.0002556890540290624,0.0002547123876865953,0.0002643474726937711
3,0.0002509917540010065,0.0002707370149437338,0.00025725955492816865,0.00026435175095684826,0.0002587710623629391,0.00025567164993844926,0.00025581373483873904,0.0002555387618485838,0.0002580054278951138,0.0002552381483837962,0.00026034103939309716,0.00025871885009109974,0.0002658229786902666,0.0002556890540290624,0.0002547123876865953,0.0002643474726937711
4,0.0002546380856074393,0.00025894914870150387,0.00025604950496926904,0.0002575809194240719,0.00025638032821007073,0.0002556852123234421,0.00025570954312570393,0.0002556556719355285,0.0002561856235843152,0.00025558884954079986,0.00025671228650026023,0.0002563569287303835,0.0002579106658231467,0.00025568908313289285,0.0002554717939347029,0.0002575834223534912
5,0.00025444026687182486,0.00025958544574677944,0.00025609962176531553,0.00025793793611228466,0.00025650273892097175,0.0002556844847276807,0.00025572365848347545,0.0002556493564043194,0.00025630509480834007,0.000255569932051003,0.0002569028874859214,0.00025649036979302764,0.00025832338724285364,0.00025568908313289285,0.00025543084484525025,0.00025794332032091916
6,0.00025444026687182486,0.00025958544574677944,0.00025609962176531553,0.00025793793611228466,0.00025650273892097175,0.0002556844847276807,0.00025572365848347545,0.0002556493564043194,0.00025630509480834007,0.000255569932051003,0.0002569028874859214,0.00025649036979302764,0.00025832338724285364,0.00025568908313289285,0.00025543084484525025,0.00025794332032091916
7,0.00025444026687182486,0.00025958544574677944,0.00025609962176531553,0.00025793793611228466,0.00025650273892097175,0.0002556844847276807,0.00025572365848347545,0.0002556493564043194,0.00025630509480834007,0.000255569932051003,0.0002569028874859214,0.00025649036979302764,0.00025832338724285364,0.00025568908313289285,0.00025543084484525025,0.00025794332032091916
8,0.00025486419326625764,0.0002582353772595525,0.00025595727493055165,0.0002571745135355741,0.000256232829997316,0.0002556860272306949,0.00025570474099367857,0.0002556628896854818,0.0002561018045525998,0.00025561044458299875,0.00025650052702985704,0.0002562020963523537,0.00025741622084751725,0.0002556890540290624,0.00025551868020556867,0.0002571789373178035
9,0.00025535430177114904,0.0002567320188973099,0.00025579569046385586,0.0002562784939073026,0.000255909952102229,0.00025568786077201366,0.00025569996796548367,0.00025567846023477614,0.00025586015544831753,0.00025565718533471227,0.0002560069551691413,0.0002559079439379275,0.00025638804072514176,0.00025568908313289285,0.00025561993243172765,0.000256286293733865
10,0.00025535430177114904,0.0002567320188973099,0.00025579569046385586,0.0002562784939073026,0.000255909952102229,0.00025568786077201366,0.00025569996796548367,0.00025567846023477614,0.00025586015544831753,0.00025565718533471227,0.0002560069551691413,0.0002559079439379275,0.00025638804072514176,0.00025568908313289285,0.00025561993243172765,0.000256286293733865
11,0.00025535430177114904,0.0002567320188973099,0.00025579569046385586,0.0002562784939073026,0.000255909952102229,0.00025568786077201366,0.00025569996796548367,0.00025567846023477614,0.00025586015544831753,0.00025565718533471227,0.0002560069551691413,0.0002559079439379275,0.00025638804072514176,0.00025568908313289285,0.00025561993243172765,0.000256286293733865
12,0.0002556841936893761,0.00025571385049261153,0.00025569944409653544,0.0002556934196036309,0.0002556975814513862,0.0002556890540290624,0.0002556892577558756,0.00025568893761374056,0.0002556968538556248,0.00025568861747160554,0.000255706487223506,0.00025567927514202893,0.0002556911204010248,0.00025568908313289285,0.00025568800629116595,0.00025569903664290905
13,0.00025559993810020387,0.0002559723216108978,0.0002557142870500684,0.0002558354171924293,0.0002557512780185789,0.00025568873388692737,0.0002556936233304441,0.00025568626006133854,0.0002557409752625972,0.0002556805848143995,0.00025576731422916055,0.0002557520638220012,0.0002558716805651784,0.00025568908313289285,0.0002556706313043833,0.00025584385730326176
14,0.00025559993810020387,0.0002559723216108978,0.0002557142870500684,0.0002558354171924293,0.0002557512780185789,0.00025568873388692737,0.0002556936233304441,0.00025568626006133854,0.0002557409752625972,0.0002556805848143995,0.00025576731422916055,0.0002557520638220012,0.0002558716805651784,0.00025568908313289285,0.0002556706313043833,0.00025584385730326176
